BEER_ID	BEER	ABV	IBU	GRAVITY	COLOR	CATEGORY_ID	CATEGORY_NAME	STYLE_ID	STYLE_NAME
2215	Schell's Snowstorm 2010	7.0	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2216	Schell's Stout	5	NULL	NULL	NULL	11	Stout	NULL	NULL
2217	Schell's Zommerfest	5	NULL	NULL	NULL	39	Kolsch	NULL	NULL
1707	Schlafly Bière de Garde	7	15	1.012	12	35	Biere de Garde	27	Bière de Garde
1706	Schlafly Grand Cru	9	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1968	Schlafly Kölsch	4.8	25	1.009	4	39	Kolsch	65	Kölsch
1394	Schlafly No. 15	6	20	1.012	18	26	Wheat Beer	5	American Dark Wheat Ale
1395	Schlafly Oatmeal Stout	5.7	33	1.015	32	11	Stout	54	Oatmeal Stout
1396	Schlafly Pumpkin Ale	8	20	1.015	15	44	Fruit/Vegetable	18	Pumpkin Ale
1397	Schlafly Reserve Barleywine	10.2	85	1.022	14	14	Barley Wine	2	American Barleywine
1398	Schlafly Reserve Imperial Stout	10.5	70	1.024	35	11	Stout	56	Russian Imperial Stout
1705	Schlafly Tripel	10	30	1.011	6	9	Tripel	37	Tripel
520	Schlenkerla Helles Lagerbier	4.3	19	1.01	4	20	Lager	94	Munich Helles Lager
521	Schlenkerla Rauchbier Marzen	5.1	25	1.014	17	41	Smoked Beer	96	Rauchbier
519	Schlenkerla Rauchbier Urbock	6.5	35	1.012	20	41	Smoked Beer	103	Smoked Beer
1399	Schlenkerla Rauchbier Weizen	5.2	25	1.014	17	41	Smoked Beer	96	Rauchbier
522	Schlitz Schlitz	4.6	10	1.006	3	20	Lager	74	American Adjunct Lager
523	Schlitz Schlitz Bull Ice	8.2	20	1.018	5	8	Misc	77	American Malt Liquor
524	Schlitz Schlitz High Gravity VSL	8.5	20	1.018	5	8	Misc	77	American Malt Liquor
525	Schlitz Schlitz Malt Liquor	5.9	20	1.018	5	8	Misc	77	American Malt Liquor
526	Schlitz Schlitz Red Bull XL	5.9	20	1.018	5	8	Misc	77	American Malt Liquor
774	Schloss Eggenberg Samichlaus Bier	14	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
1978	Schloss Eggenberg Urbock 23°	9.6	21	1.02	16	16	Bock Beer	87	Doppelbock
1400	Schneider Aventinus	8.2	22	1.019	19	16	Bock Beer	67	Weizenbock
1401	Schneider Aventinus Weizen-Eisbock	12	30	1.027	24	16	Bock Beer	89	Eisbock
1833	Schneider Hopfen-Weisse	8.2	22	1.019	19	16	Bock Beer	67	Weizenbock
1402	Schneider Weisse	5.4	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1979	Schneider Wiesen Edel-Weisse	6.2	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1603	Scottish and Newcastle John Courage	4.7	30	1.01	9	29	Amber	46	English Pale Ale
1604	Scottish and Newcastle McEwan's India Pale Ale	4.7	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1403	Sea Dog Apricot Wheat	4.6	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1404	Sea Dog Blue Paw	4.6	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
2219	Shepherd Neame Bishops Finger	5.4	NULL	NULL	NULL	28	Bitter	NULL	NULL
2220	Shepherd Neame Spitfire	4.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1980	Shipyard Export Ale	5	20	1.011	4	30	Blonde	3	American Blonde Ale
1409	Shipyard IPA	5.8	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1411	Shipyard Pumpkinhead	4.5	20	1.015	15	44	Fruit/Vegetable	18	Pumpkin Ale
1410	Shipyard Ringwood Old Thumper	5.9	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1818	Short's Brewing Huma-Lupa-Licious IPA	6.6	50	1.014	11	10	India Pale Ale	8	American IPA
1834	Short's Brewing Pandemonium	5.4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1983	Sierra Nevada 30th Anniversary Charlie Fred And Ken's Bock	8.3	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
1981	Sierra Nevada 30th Anniversary Fritz & Ken's Ale	9.2	70	1.024	35	11	Stout	7	American Double / Imperial Stout
1982	Sierra Nevada 30th Anniversary Grand Cru	9.2	85	1.02	13	36	Strong Ale	13	American Strong Ale
1984	Sierra Nevada 30th Anniversary Jack And Ken's Ale	10.2	85	1.022	14	14	Barley Wine	2	American Barleywine
527	Sierra Nevada Anniversary Ale	5.9	50	1.014	11	10	India Pale Ale	8	American IPA
528	Sierra Nevada Bigfoot	9.6	85	1.022	14	14	Barley Wine	2	American Barleywine
1418	Sierra Nevada Celebration	6.8	50	1.014	11	10	India Pale Ale	8	American IPA
529	Sierra Nevada Estate Brewers Harvest Ale		50	1.014	11	10	India Pale Ale	8	American IPA
1734	Sierra Nevada Glissade	6.4	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
1419	Sierra Nevada Harvest	6.7	50	1.014	11	10	India Pale Ale	8	American IPA
1985	Sierra Nevada India Pale Ale	6.8	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
530	Sierra Nevada Kellerweis	4.8	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1835	Sierra Nevada Life & Limb	10.2	85	1.02	13	36	Strong Ale	13	American Strong Ale
531	Sierra Nevada Pale Ale	5.6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
532	Sierra Nevada Porter	5.6	35	1.014	29	23	Porter	11	American Porter
1420	Sierra Nevada Southern Hemisphere Harvest	6.7	50	1.014	11	10	India Pale Ale	8	American IPA
1421	Sierra Nevada Stout	5.8	55	1.016	35	11	Stout	12	American Stout
533	Sierra Nevada Summerfest	5	40	1.015	5	12	Pilsner	82	Czech Pilsener
534	Sierra Nevada Torpedo Extra IPA	7.2	50	1.014	11	10	India Pale Ale	8	American IPA
1846	Sierra Nevada Tumbler	5.5	32	1.012	27	13	Brown Ale	4	American Brown Ale
1805	Silver City Bavarian Style Hefeweizen	5.25	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1806	Silver City Big Daddy's ESB	5.3	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1804	Silver City Clear Creek Pale Ale	4.8	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1800	Silver City Fat Scotch Ale	9	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1808	Silver City Gold Mountain Pilsner	5	35	1.01	4	12	Pilsner	90	German Pilsener
1803	Silver City Indianola IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
1807	Silver City Macfarlanes Scotch Ale	6.8	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1809	Silver City Oktoberfest	6	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1801	Silver City Panther Lake Porter	5.2	35	1.014	29	23	Porter	11	American Porter
1802	Silver City Ridgetop Red	6	32	1.012	13	29	Amber	1	American Amber / Red Ale
1285	Sinebrychoff Koff Porter	7.2	30	1.02	23	23	Porter	39	Baltic Porter
1986	Sinebrychoff Porter	7.2	30	1.02	23	23	Porter	39	Baltic Porter
1422	Ska Brewing Buster Nut Brown	5.15	20	1.011	22	13	Brown Ale	43	English Brown Ale
535	Ska Brewing Decadent	10	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1423	Ska Brewing Modus Hoperandi	6.8	50	1.014	11	10	India Pale Ale	8	American IPA
536	Ska Brewing Nefarious Ten Pin	8	30	1.02	23	23	Porter	39	Baltic Porter
1424	Ska Brewing Pinstripe	5.15	32	1.012	13	29	Amber	1	American Amber / Red Ale
537	Ska Brewing Steel Toe Milk Stout	4.5	30	1.019	35	11	Stout	53	Milk / Sweet Stout
1425	Ska Brewing Steel Toe Stout	5.4	30	1.019	35	11	Stout	53	Milk / Sweet Stout
1426	Ska Brewing Ten Pin Porter	5.5	35	1.014	29	23	Porter	11	American Porter
1427	Ska Brewing True Blonde Ale	5.3	20	1.011	4	30	Blonde	3	American Blonde Ale
1428	Ska Brewing True Blonde Dubbel	8	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1730	Skagway Spruce Tip Ale	5.5	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1646	Sleeman Cream Ale	5	18	1.009	4	17	Cream Ale	17	Cream Ale
1647	Sleeman Honey Brown Lager	5.2	14	1.01	17	20	Lager	83	Euro Dark Lager
548	Sly Fox Black Raspberry Reserve	8	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1429	Sly Fox Christmas Ale	6.5	25	1.016	17	36	Strong Ale	57	Winter Warmer
539	Sly Fox Dunkel Lager	5.3	23	1.013	21	20	Lager	93	Munich Dunkel Lager
540	Sly Fox Gang Aft Agley	7.5	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
541	Sly Fox Ichor	10	28	1.017	17	34	Quad	35	Quadrupel (Quad)
542	Sly Fox Incubus	10.3	30	1.011	6	9	Tripel	37	Tripel
543	Sly Fox Instigator Doppelbock	7.3	21	1.02	16	16	Bock Beer	87	Doppelbock
1430	Sly Fox O'Reilly's Stout	3.6	37	1.009	32	11	Stout	68	Irish Dry Stout
544	Sly Fox Odyssey	8.4	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
545	Sly Fox Oktoberfest	5.8	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
546	Sly Fox Phoenix Pale Ale	5.25	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
547	Sly Fox Pikeland Pils	4.9	35	1.01	4	12	Pilsner	90	German Pilsener
549	Sly Fox Renard D'Or	7.9	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
550	Sly Fox Royal Weisse	5.4	12	1.012	5	26	Wheat Beer	63	Hefeweizen
538	Sly Fox Rte. 113 India Pale Ale	6.6	50	1.014	11	10	India Pale Ale	8	American IPA
551	Sly Fox Saison VOS	6.9	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1514	Smisje BBBourgondier	12	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1515	Smisje Calva Reserva	12	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1516	Smisje Catherine the Great	10	50	1.015	35	11	Stout	52	Foreign / Export Stout
1517	Smisje Guido	8	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1518	Smisje Vuuve	5	15	1.01	3	26	Wheat Beer	38	Witbier
1519	Smisje Wostyntje	7	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1987	Smuttynose Baltic Porter	9	30	1.02	23	23	Porter	39	Baltic Porter
1988	Smuttynose Barleywine Style Ale	11.1	85	1.022	14	14	Barley Wine	2	American Barleywine
1432	Smuttynose Big A IPA	9.6	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1989	Smuttynose Farmhouse Ale	9.3	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1436	Smuttynose Imperial Stout	9.8	70	1.024	35	11	Stout	56	Russian Imperial Stout
1437	Smuttynose IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
1990	Smuttynose Maibock	8.7	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
1438	Smuttynose Old Brown Dog	6.7	20	1.011	22	13	Brown Ale	43	English Brown Ale
1433	Smuttynose Pumpkin Ale	9.6	20	1.015	15	44	Fruit/Vegetable	18	Pumpkin Ale
1439	Smuttynose Robust Porter	5.7	35	1.014	29	23	Porter	11	American Porter
1991	Smuttynose S'muttonator	9.5	21	1.02	16	16	Bock Beer	87	Doppelbock
1434	Smuttynose Shoals Pale Ale	5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1435	Smuttynose Star Island Single	5.8	25	1.012	11	30	Blonde	23	Belgian Pale Ale
2222	Smuttynose Summer Weizen	5.5	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
1992	Smuttynose Wheat Wine Ale	12	50	1.022	20	14	Barley Wine	20	Wheatwine
1993	Smuttynose Winter Ale	5.1	20	1.013	13	33	Dubbel	28	Dubbel
1441	Southampton Abbot 12	10.5	28	1.017	17	34	Quad	35	Quadrupel (Quad)
552	Southampton Altbier	5.1	NULL	NULL	NULL	38	Old Ale	NULL	NULL
1442	Southampton Biere de Garde	7.2	15	1.012	12	35	Biere de Garde	27	Bière de Garde
553	Southampton Double White	6.8	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
1443	Southampton Grand Cru	9.5	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1444	Southampton Imperial Porter	7.2	35	1.014	29	23	Porter	11	American Porter
1445	Southampton India Pale Ale	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
554	Southampton Pumpkin Ale	6	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
884	Southern Star Pine Belt Pale Ale	6.3	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1956	Southern Tier 2XIPA	8.2	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
555	Southern Tier 422 Pale Wheat Ale	4.5	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1994	Southern Tier Backburner	9.1	85	1.022	14	14	Barley Wine	2	American Barleywine
748	Southern Tier Big Red	9	NULL	NULL	NULL	29	Amber	NULL	NULL
556	Southern Tier Chautauqua Brew	4.9	NULL	NULL	NULL	29	Amber	NULL	NULL
749	Southern Tier Cherry Saison	8	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
750	Southern Tier Creme Brulee Stout	10	NULL	NULL	NULL	11	Stout	NULL	NULL
557	Southern Tier Cuvee Series 1	11	85	1.02	13	36	Strong Ale	13	American Strong Ale
558	Southern Tier Cuvee Series 2	11	85	1.02	13	36	Strong Ale	13	American Strong Ale
559	Southern Tier Cuvee Series 3	?	85	1.02	13	36	Strong Ale	13	American Strong Ale
561	Southern Tier Gemini	10.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
1446	Southern Tier Harvest Ale	6.4	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1447	Southern Tier Heavy Weizen	8	12	1.012	5	26	Wheat Beer	63	Hefeweizen
752	Southern Tier Hop Sun	4.6	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
751	Southern Tier Hoppe	8	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
560	Southern Tier Imperial Choklat Stout	11	NULL	NULL	NULL	11	Stout	NULL	NULL
563	Southern Tier Iniquity	9	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
564	Southern Tier IPA	6.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
565	Southern Tier Jah-va	11	NULL	NULL	NULL	11	Stout	NULL	NULL
566	Southern Tier Krampus	9	NULL	NULL	NULL	20	Lager	NULL	NULL
562	Southern Tier Mokah	11	NULL	NULL	NULL	11	Stout	NULL	NULL
567	Southern Tier Oak-Aged Un'earthly	11	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
753	Southern Tier Oat	11	NULL	NULL	NULL	11	Stout	NULL	NULL
1448	Southern Tier Old Man	7.2	45	1.019	16	38	Old Ale	55	Old Ale
568	Southern Tier Pale Ale	?	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
754	Southern Tier Phin & Matt's Extraordinary Ale	5.6	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
569	Southern Tier Porter	5.2	35	1.014	29	23	Porter	11	American Porter
570	Southern Tier Pumking	9	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
571	Southern Tier Raspberrry Porter	4.8	NULL	NULL	NULL	23	Porter	NULL	NULL
572	Southern Tier Raspberry Wheat Beer	4.5	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
1449	Southern Tier Tripel	9	30	1.011	6	9	Tripel	37	Tripel
1450	Southern Tier Uber Sun	8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
755	Southern Tier UnEarthly	11	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
942	Spaten-Franziskaner Hefe-Weissbier	5	12	1.012	5	26	Wheat Beer	63	Hefeweizen
943	Spaten-Franziskaner Hefe-Weissbier Dunkel	5.5	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
1451	Spaten-Franziskaner Oktoberfest Ur-Märzen	5.9	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1452	Spaten-Franziskaner Optimator	7.2	21	1.02	16	16	Bock Beer	87	Doppelbock
1453	Spaten-Franziskaner Premium	5.2	19	1.01	4	20	Lager	94	Munich Helles Lager
1995	Spaten-Franziskaner Spaten Premium Lager	5.2	19	1.01	4	16	Bock Beer	94	Munich Helles Lager
1454	Speakeasy Big Daddy IPA	6.5	50	1.014	11	10	India Pale Ale	8	American IPA
1455	Speakeasy Double Daddy	9.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1456	Speakeasy Payback Porter	7.5	35	1.014	29	23	Porter	11	American Porter
1457	Speakeasy Prohibition Ale	6.1	32	1.012	13	29	Amber	1	American Amber / Red Ale
1458	Speakeasy Untouchable	5.5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1405	Spoetzl Shiner Blonde	4.4	10	1.006	3	20	Lager	78	American Pale Lager
1406	Spoetzl Shiner Bock	4.4	22	1.016	17	16	Bock Beer	86	Bock
1407	Spoetzl Shiner Bohemian Black Lager	4.9	28	1.013	24	43	Schwarzbier	97	Schwarzbier
1408	Spoetzl Shiner Hefeweizen	5.4	12	1.012	5	26	Wheat Beer	63	Hefeweizen
573	Spoetzl Shiner Smokehaus	4.89	NULL	NULL	NULL	41	Smoked Beer	NULL	NULL
2223	Sprecher Abbey Triple	8.41	NULL	NULL	NULL	9	Tripel	NULL	NULL
2224	Sprecher Barleywine	9.71	NULL	NULL	NULL	14	Barley Wine	NULL	NULL
2225	Sprecher Black Bavarian	5.86	NULL	NULL	NULL	43	Schwarzbier	NULL	NULL
2228	Sprecher Bourbon Barrel Aged Dopple Bock	9	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2226	Sprecher Czar Brew	9	NULL	NULL	NULL	11	Stout	NULL	NULL
2227	Sprecher Dopple Bock	7.85	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2229	Sprecher Hefe Weiss	4.2	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2230	Sprecher IPA2	8.4	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2231	Sprecher Irish Style Stout	5.73	NULL	NULL	NULL	11	Stout	NULL	NULL
2232	Sprecher Mai Bock	6	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2233	Sprecher Oktoberfest	5.75	NULL	NULL	NULL	42	Marzen	NULL	NULL
2234	Sprecher Pipers Scotch-Style Ale	8.27	NULL	NULL	NULL	25	Scottish Style Ale	NULL	NULL
2235	Sprecher Pub Brown Ale	4.8	NULL	NULL	NULL	13	Brown Ale	NULL	NULL
2236	Sprecher Russian Imperial Stout	8.5	NULL	NULL	NULL	11	Stout	NULL	NULL
2237	Sprecher Shakparo	5.7	NULL	NULL	NULL	29	Amber	NULL	NULL
2238	Sprecher Special Amber	5	NULL	NULL	NULL	20	Lager	NULL	NULL
2239	Sprecher Winter Brew	5.75	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2240	Squatters Chasing Tail Golden Ale	4	NULL	NULL	NULL	30	Blonde	NULL	NULL
2241	Squatters IPA	6	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
1460	St. Bernardus Abt 12	10.5	28	1.017	17	34	Quad	35	Quadrupel (Quad)
255	St. Bernardus Brown Ale	6.7	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1466	St. Bernardus Christmas Ale	10	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
256	St. Bernardus Grotten Flemish Ale	7.7	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1461	St. Bernardus Pater 6	6.7	20	1.013	13	33	Dubbel	28	Dubbel
1462	St. Bernardus Prior 8	8	20	1.013	13	33	Dubbel	28	Dubbel
1463	St. Bernardus Tripel	8	30	1.011	6	9	Tripel	37	Tripel
1464	St. Bernardus Watou Tripel	7.5	30	1.011	6	9	Tripel	37	Tripel
1465	St. Bernardus Wit	5.5	15	1.01	3	26	Wheat Beer	38	Witbier
575	St. Feuillen Saison	6.5	NULL	NULL	NULL	24	Saison	NULL	NULL
1469	St. Feuillien Blonde	7.5	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1467	St. Feuillien Brune	7.5	20	1.013	13	33	Dubbel	28	Dubbel
574	St. Feuillien Cuvée De Noël	9	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1468	St. Feuillien Tripel	8.5	30	1.011	6	9	Tripel	37	Tripel
1475	St. Pauli St. Pauli Girl	4.9	35	1.01	4	12	Pilsner	90	German Pilsener
2029	St. Peter's Cream Stout	6.5	30	1.019	35	11	Stout	53	Milk / Sweet Stout
2030	St. Peter's Golden Ale	4.7	30	1.01	9	31	Pale Ale	46	English Pale Ale
2031	St. Peter's India Pale Ale	4.9	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
2032	St. Peter's Old-Style Porter	5.1	27	1.011	25	23	Porter	48	English Porter
1240	St. Sylvestre 3 Monts	8.5	15	1.012	12	35	Biere de Garde	27	Bière de Garde
1238	St. Sylvestre Gavroche	8.5	15	1.012	12	35	Biere de Garde	27	Bière de Garde
1704	Staropramen (StarBev) Staropramen Lager	5	40	1.015	5	12	Pilsner	82	Czech Pilsener
2242	Starr Hill Amber Ale	4.8	NULL	NULL	NULL	8	Misc	NULL	NULL
2243	Starr Hill Dark Starr Stout	4.81	NULL	NULL	NULL	11	Stout	NULL	NULL
2244	Starr Hill Jomo Lager	5.57	NULL	NULL	NULL	20	Lager	NULL	NULL
2245	Starr Hill Northern Lights IPA	6.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2246	Starr Hill Pale Ale	6.08	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1830	Steinhaus Jumping Cow Amber Ale	5.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1829	Steinhaus Mission St. Brown Ale	5.7	32	1.012	27	13	Brown Ale	4	American Brown Ale
1412	Stella Artois Stella Artois	5	12	1.006	3	20	Lager	84	Euro Pale Lager
2247	Stillwater Artisanal Cellar Door	6.6	NULL	NULL	NULL	24	Saison	NULL	NULL
2248	Stillwater Artisanal Of Love & Regret	7.2	NULL	NULL	NULL	8	Misc	NULL	NULL
2249	Stillwater Artisanal Stateside Saison	6.8	NULL	NULL	NULL	24	Saison	NULL	NULL
2253	Stone 07.07.07 Vertical Epic Ale	8.4	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2252	Stone 08.08.08 Vertical Epic Ale	8.4	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2251	Stone 09.09.09 Vertical Epic Ale	8.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2250	Stone 10.10.10 Vertical Epic Ale	9.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
1814	Stone 14th Anniversary Emperial IPA	8.9	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
775	Stone Arrogant Bastard	7.2	85	1.02	13	36	Strong Ale	13	American Strong Ale
1273	Stone Cali-Belgique	6.9	55	1.014	11	10	India Pale Ale	22	Belgian IPA
1274	Stone Double Bastard	10.5	85	1.02	13	36	Strong Ale	13	American Strong Ale
1275	Stone Imperial Russian Stout	10.5	70	1.024	35	11	Stout	56	Russian Imperial Stout
1276	Stone IPA	6.9	50	1.014	11	10	India Pale Ale	8	American IPA
1277	Stone Levitation	4.4	32	1.012	13	29	Amber	1	American Amber / Red Ale
1278	Stone Oaked Arrogant Bastard	7.2	85	1.02	13	36	Strong Ale	13	American Strong Ale
1279	Stone Old Guardian	11.1	85	1.022	14	14	Barley Wine	2	American Barleywine
1280	Stone Pale Ale	5.4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1281	Stone Ruination IPA	7.7	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1996	Stone Saison Du BUFF	6.8	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1282	Stone Smoked Porter	5.9	35	1.014	29	23	Porter	11	American Porter
1283	Stone Sublimely Self-Righteous	8.7	85	1.02	13	36	Strong Ale	13	American Strong Ale
1414	Stoudts American Pale Ale	5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1997	Stoudts Double IPA	10	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1998	Stoudts Fat Dog	9	70	1.024	35	11	Stout	7	American Double / Imperial Stout
1472	Stoudts Gold Lager	5	19	1.01	4	20	Lager	94	Munich Helles Lager
1473	Stoudts Pils	5.4	35	1.01	4	12	Pilsner	90	German Pilsener
1474	Stoudts Scarlet Lady Ale	5	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1999	Stoudts Triple	9	30	1.011	6	9	Tripel	37	Tripel
2256	Straub Peter Straub's Special Dark	4.1	NULL	NULL	NULL	29	Amber	NULL	NULL
2254	Straub Straub Beer	4.3	NULL	NULL	NULL	20	Lager	NULL	NULL
2255	Straub Straub Light	3.2	NULL	NULL	NULL	20	Lager	NULL	NULL
1850	Sudwerk Imperial Pilsner	7	90	1.015	12	12	Pilsner	76	American Double / Imperial Pilsner
576	Summit ESB	5.1	NULL	NULL	NULL	28	Bitter	NULL	NULL
577	Summit Extra Pale Ale	5.1	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1476	Summit Great Northern Porter	5.6	35	1.014	29	23	Porter	11	American Porter
579	Summit Hefe Weizen	4.2	12	1.012	5	26	Wheat Beer	63	Hefeweizen
580	Summit Horizon Red	5.7	NULL	NULL	NULL	29	Amber	NULL	NULL
581	Summit India Pale Ale	5.8	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
582	Summit Maibock	7.1	NULL	NULL	NULL	16	Bock Beer	NULL	NULL
2257	Summit Oatmeal Stout	4.7	NULL	NULL	NULL	11	Stout	NULL	NULL
583	Summit Oktoberfest	7.4	NULL	NULL	NULL	42	Marzen	NULL	NULL
578	Summit Pilsener	5	NULL	NULL	NULL	12	Pilsner	NULL	NULL
584	Summit Scandia Ale	4.8	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
585	Summit Winter Ale	5.9	25	1.016	17	29	Amber	57	Winter Warmer
1477	Sunner Sünner Kölsch	5.4	25	1.009	4	39	Kolsch	65	Kölsch
2000	Surly Abrasive Ale	9.7	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1478	Surly Bender	5.1	32	1.012	27	13	Brown Ale	4	American Brown Ale
1479	Surly Bitter Brewer	4	30	1.009	9	28	Bitter	42	English Bitter
586	Surly Coffee Bender	5.1	32	1.012	27	13	Brown Ale	4	American Brown Ale
1480	Surly CynicAle	6.7	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1481	Surly Darkness	10.3	70	1.024	35	11	Stout	56	Russian Imperial Stout
2258	Surly Four	10	NULL	NULL	NULL	11	Stout	NULL	NULL
1482	Surly Furious	6.2	50	1.014	11	10	India Pale Ale	8	American IPA
2259	Surly Hell	4.5	NULL	NULL	NULL	8	Misc	NULL	NULL
2260	Surly Smoke	8.2	NULL	NULL	NULL	23	Porter	NULL	NULL
587	Surly SurlyFest	6.3	NULL	NULL	NULL	42	Marzen	NULL	NULL
2261	Surly Wet	7.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
